object_id,title,artist,year,image_url,owner,medium,dimensions,classification,creditLine,objectURL,artistULAN_URL,tags,used,date_used
438952,View from the Citadel Ramparts in Copenhagen by Moonlight,Martinus Rørbye,1839,https://images.metmuseum.org/CRDImages/ep/web-large/DP-34305-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,11 3/8 x 9 5/8 in. (28.9 x 24.4 cm),Paintings,"Gift of Eugene V. Thaw, 2007",https://www.metmuseum.org/art/collection/search/438952,http://vocab.getty.edu/page/ulan/500010331,Soldiers; Men; Night; Ships,FALSE,
439343,Copenhagen Harbor by Moonlight,Johan Christian Dahl,1846,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17567-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,37 3/4 x 60 5/8 in. (95.9 x 154 cm),Paintings,"Gift of Christen Sveaas, in celebration of the Museum's 150th Anniversary, 2019",https://www.metmuseum.org/art/collection/search/439343,http://vocab.getty.edu/page/ulan/500002468,Moon; Night; Boats; Harbors,FALSE,
439405,Madame Elisabeth de France (1764–1794),Adélaïde Labille-Guiard,1792,https://images.metmuseum.org/CRDImages/ep/web-large/DP161657.jpg,"The Metropolitan Museum of Art, New York","Pastel on blue paper, seven sheets joined, laid down on canvas","Oval, 31 x 25 3/4 in. (78.7 x 65.4 cm.)",Pastels & Oil Sketches on Paper,"Gift of Mrs. Frederick M. Stafford, 2007",https://www.metmuseum.org/art/collection/search/439405,http://vocab.getty.edu/page/ulan/500005516,Princesses; Portraits; Women,FALSE,
440723,Bashi-Bazouk,Jean-Léon Gérôme,1869,https://images.metmuseum.org/CRDImages/ep/web-large/DP243839.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,31 3/4 x 26 in. (80.6 x 66 cm),Paintings,"Gift of Mrs. Charles Wrightsman, 2008",https://www.metmuseum.org/art/collection/search/440723,http://vocab.getty.edu/page/ulan/500115563,Men; Portraits; Profiles; Orientalist,FALSE,
440727,German Landscape with View toward a Broad Valley,Fritz Petzholdt,1834,https://images.metmuseum.org/CRDImages/ep/web-large/DP212416.jpg,"The Metropolitan Museum of Art, New York","Oil on paper, laid down on canvas",3/16 x 9 11/16 in. (13.2 x 24.6 cm),Paintings,"Gift of Wheelock Whitney III, in honor of Eugene V. Thaw, 2009",https://www.metmuseum.org/art/collection/search/440727,http://vocab.getty.edu/page/ulan/500020837,Mountains; Landscapes,FALSE,
440840,Portrait of an Old Man,Hugo van der Goes,1475,https://images.metmuseum.org/CRDImages/ep/web-large/DP234678.jpg,"The Metropolitan Museum of Art, New York","Oil on paper, laid down on wood",Overall 8 3/4 x 6 1/2 in. (22.2 x 16.5 cm),Paintings,"Purchase, 2009 Benefit Fund, Hester Diamond Gift, Victor Wilbour Memorial Fund, Mary Harriman Foundation and Friends of European Paintings Gifts, Alfred N. Punnett Endowment Fund, Marquand and Charles B. Curtis Funds, and University Place Foundation Gift, 2010",https://www.metmuseum.org/art/collection/search/440840,http://vocab.getty.edu/page/ulan/500007457,Men; Portraits,FALSE,
440985,The Crucifixion,Ugolino da Siena,1320,https://images.metmuseum.org/CRDImages/ep/web-large/DP296426.jpg,"The Metropolitan Museum of Art, New York","Tempera on wood, gold ground","Overall, with engaged frame, 25 1/4 x 18 5/8 in. (64.1 x 47.3 cm), painted surface 22 1/4 x 15 3/4 in. (56.5 x 40 cm)",Paintings,"Bequest of George Blumenthal, 1941",https://www.metmuseum.org/art/collection/search/440985,http://vocab.getty.edu/page/ulan/500008502,Men; Women; Christ; Saint Francis; Saint John the Evangelist; Virgin Mary; Crucifixion,FALSE,
441111,"Portrait of a Woman (Marianna Panciatichi, marchesa Paolucci delle Roncole, 1835–1919, or her sister-in-law, Beatrice Ferrari-Corbelli di Reggio, contessa di Lucciano)",Michele Gordigiani,1864,https://images.metmuseum.org/CRDImages/ep/web-large/DP247115.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,25 3/16 x 20 1/2 in. (64 x 52 cm),Paintings,"Purchase, Anne Cox Chambers Gift, 2011",https://www.metmuseum.org/art/collection/search/441111,http://vocab.getty.edu/page/ulan/500026101,Portraits; Women,FALSE,
441115,Self-Portrait,Anton Raphael Mengs,1776,https://images.metmuseum.org/CRDImages/ep/web-large/DP240926.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,35 1/2 x 25 7/8 in. (90 x 65.5 cm),Paintings,"Harris Brisbane Dick Fund, 2010",https://www.metmuseum.org/art/collection/search/441115,http://vocab.getty.edu/page/ulan/500009824,Men; Self-portraits,FALSE,
441227,The Holy Family with the Infant Saint John the Baptist,Perino del Vaga (Pietro Buonaccorsi),1526,https://images.metmuseum.org/CRDImages/ep/web-large/DP255071.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,34 3/4 x 25 5/8 in. (88.3 x 65.1 cm),Paintings,"Purchase, Acquisitions Fund, Mark Fisch and Rachel Davidson, Denise and Andrew Saul, and Friends of European Paintings Gifts, Gwynne Andrews Fund, Mr. and Mrs. J. Tomilson Hill, Jon and Barbara Landau, Charles and Jessie Price, Hester Diamond, and Fern and George Wachter Gifts, 2011",https://www.metmuseum.org/art/collection/search/441227,http://vocab.getty.edu/page/ulan/500000030,Birds; Holy Family; Saint John the Baptist; Virgin Mary; Jesus; Joseph,FALSE,
441230,A Female Martyr Saint,Carlo Francesco Nuvolone,1655,https://images.metmuseum.org/CRDImages/ep/web-large/DP244874.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,20 x 16 3/8 in. (50.8 x 41.6 cm),Paintings,"Bequest of Anna Mont, in memory of Frederick Mont, 2010",https://www.metmuseum.org/art/collection/search/441230,http://vocab.getty.edu/page/ulan/500006349,Portraits; Women; Saints,FALSE,
441350,An Egyptian in a Doorway,Sir Lawrence Alma-Tadema,1865,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16686-001.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,22 x 15 1/2 in. (55.9 x 39.4 cm),Paintings,"Gift of Kenneth Jay Lane, 2017",https://www.metmuseum.org/art/collection/search/441350,http://vocab.getty.edu/page/ulan/500008100,Columns; Doorways; Men; Orientalist,FALSE,
441355,Western Gentleman in Oriental Costume,British Painter,1845,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16688-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,approx. 6 x 9 in. (15.2 x 22.9 cm),Paintings,"Gift of Kenneth Jay Lane, 2017",https://www.metmuseum.org/art/collection/search/441355,(not assigned),Men; Portraits; Orientalist,FALSE,
441755,Landscape Study with Clouds,Emile Loubon,1831,https://images.metmuseum.org/CRDImages/ep/web-large/DP281416.jpg,"The Metropolitan Museum of Art, New York",Oil on cardboard,5 7/8 x 9 1/16 in. (15 x 23 cm),Paintings,"Catharine Lorillard Wolfe Collection, Wolfe Fund, 2011",https://www.metmuseum.org/art/collection/search/441755,http://vocab.getty.edu/page/ulan/500002875,Landscapes; Clouds,FALSE,
441967,View over Hallingdal,Johan Christian Dahl,1844,https://images.metmuseum.org/CRDImages/ep/web-large/DP278466.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,9 1/2 x 14 3/8 in. (24.1 x 36.5 cm),Paintings,"Gift of Asbjorn R. Lunde, in memory of his brother, Karl Lunde, 2012",https://www.metmuseum.org/art/collection/search/441967,http://vocab.getty.edu/page/ulan/500002468,Landscapes,FALSE,
441971,The Tears of Saint Peter,Jusepe de Ribera (called Lo Spagnoletto),1613,https://images.metmuseum.org/CRDImages/ep/web-large/DP286357.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,63 3/4 x 45 in. (161.9 x 114.3 cm),Paintings,"Purchase, Gift of Mrs. William M. Haupt, from the collection of Mrs. James B. Haggin, by exchange, and 2011 Benefit Fund, 2012",https://www.metmuseum.org/art/collection/search/441971,http://vocab.getty.edu/page/ulan/500008521,Saint Peter,FALSE,
442183,A Cardinal's Procession,Ottavio Leoni (Il Padovano),1621,https://images.metmuseum.org/CRDImages/ep/web-large/DP-20593-001.jpg,"The Metropolitan Museum of Art, New York",Oil on copper,15 1/2 x 14 3/4 in. (39.4 x 37.5 cm),Paintings,"Gift of Damon Mezzacappa, 2012",https://www.metmuseum.org/art/collection/search/442183,http://vocab.getty.edu/page/ulan/500001403,Men; Processions,FALSE,
626692,The Jabach Family,Charles Le Brun,1665,https://images.metmuseum.org/CRDImages/ep/web-large/DP352819.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,110 1/4 × 129 1/8 in. (280 × 328 cm),Paintings,"Purchase, Mrs. Charles Wrightsman Gift, in honor of Keith Christiansen, 2014",https://www.metmuseum.org/art/collection/search/626692,http://vocab.getty.edu/page/ulan/500016215,Interiors; Boys; Girls; Infants; Men; Self-portraits; Women; Dogs; Family,FALSE,
659875,The Execution of Saint John the Baptist,Ubaldo Gandolfi,1775,https://images.metmuseum.org/CRDImages/ep/web-large/DP336183.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,24 3/8 × 17 in. (61.9 × 43.2 cm),Paintings,"Purchase, Friends of European Paintings Gifts, 2014",https://www.metmuseum.org/art/collection/search/659875,http://vocab.getty.edu/page/ulan/500027301,Swords; Men; Angels; Saint John the Baptist; Execution; God the Father,FALSE,
692597,Saint Francis of Assisi,Antoniazzo Romano (Antonio di Benedetto Aquilio),1481,https://images.metmuseum.org/CRDImages/ep/web-large/DP-17151-001.jpg,"The Metropolitan Museum of Art, New York","Tempera and gold on wood, transferred to wood",63 1/8 × 23 1/2 in. (160.3 × 59.7 cm),Paintings,"Gift of Dinko Podrug, Nena Ilic-Podrug, and Iva Podrug, 2017",https://www.metmuseum.org/art/collection/search/692597,http://vocab.getty.edu/page/ulan/500031194,Men; Saint Francis,FALSE,
712946,The Calling of Saint Matthew,Giovanni Battista Caracciolo,1630,https://images.metmuseum.org/CRDImages/ep/web-large/DP-12392-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,51 3/8 × 61 1/2 in. (130.5 × 156.2 cm),Paintings,"Purchase, The Morris and Alma Schapiro Fund Gift, 2016",https://www.metmuseum.org/art/collection/search/712946,http://vocab.getty.edu/page/ulan/500003623,Men; Saint Matthew,FALSE,
761570,Carlo Rimbotti (1518–1591),Francesco Salviati (Francesco de' Rossi),1548,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14882-001.jpg,"The Metropolitan Museum of Art, New York",Oil on wood,20 3/4 × 16 3/8 in. (52.5 × 41.5 cm),Paintings,"Purchase, Walter and Leonore Annenberg Acquisitions Endowment Fund, Alejandro Santo Domingo, Ronald S. Lauder, and The Morris and Alma Schapiro Fund Gifts, and Beatrice Stern, Annette de la Renta, Brownstein Family Foundation, and David and Julie Tobey Gifts, 2017",https://www.metmuseum.org/art/collection/search/761570,http://vocab.getty.edu/page/ulan/500002852,Men; Portraits,FALSE,
788905,Schloss Milkel in Moonlight,Carl Gustav Carus,1835,https://images.metmuseum.org/CRDImages/ep/web-large/DP-16387-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,11 1/4 × 8 1/2 in. (28.5 × 21.5 cm),Paintings,"Purchase, Fern and George Wachter Gift, 2018",https://www.metmuseum.org/art/collection/search/788905,http://vocab.getty.edu/page/ulan/500004882,Houses; Gardens; Night,FALSE,
839041,Study of Water and Plants,Thomas Fearnley,1837,https://images.metmuseum.org/CRDImages/ep/web-large/DP-19486-001.jpg,"The Metropolitan Museum of Art, New York","Oil on paper, laid down on wood",15 3/8 × 20 1/2 in. (39 × 52 cm),Paintings,"Gift of Christen Sveaas, in celebration of the Museum's 150th Anniversary, 2020",https://www.metmuseum.org/art/collection/search/839041,http://vocab.getty.edu/page/ulan/500020244,,FALSE,
846945,Joanna de Silva,William Wood,1792,https://images.metmuseum.org/CRDImages/ep/web-large/DP-21917-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,30 × 25 in. (76.2 × 63.5 cm),Paintings,"Purchase, Bequest of Mary Jane Dastich, in memory of her husband, General Frank Dastich, by exchange and Charles B. Curtis Fund, 2020",https://www.metmuseum.org/art/collection/search/846945,http://vocab.getty.edu/page/ulan/500007704,Portraits; Women,FALSE,
847023,The Return of Persephone,"Frederic, Lord Leighton",1891,https://images.metmuseum.org/CRDImages/ep/web-large/DP-21913-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,10 5/16 × 7 7/8 in. (26.2 × 20 cm),Paintings,"Bequest of James David Draper, from the Robert Isaacson Collection, 2019",https://www.metmuseum.org/art/collection/search/847023,http://vocab.getty.edu/page/ulan/500030022,Mythology; Hermes; Persephone; Demeter,FALSE,
854370,General Letellier on His Deathbed,Théodore Gericault,1820,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23958-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,9 1/2 × 12 5/8 in. (24.1 × 32.1 cm),Paintings,"Gift of Christopher Forbes, 2023",https://www.metmuseum.org/art/collection/search/854370,http://vocab.getty.edu/page/ulan/500115562,,FALSE,
906341,Portrait of a Man with a Hebrew Tablet,Antonio Campi,1580,https://images.metmuseum.org/CRDImages/ep/web-large/DP-35807-001.jpg,"The Metropolitan Museum of Art, New York",Oil on canvas,39 1/2 × 32 1/8 in. (100.4 × 81.6 cm),Paintings,"Purchase, Dina Axelrad Perry, Albert Kalimian, in memory of Victoria and Rouhollah Kalimian, Kirsh Foundation, Keren Keshet - The Rainbow Foundation, The New York Community Trust-Florence S. Daniels Fund, Ruth and Andrew Suzman, Maimonides Fund, Mark Fisch, and Susan and Ed Falk Gifts, 2024",https://www.metmuseum.org/art/collection/search/906341,http://vocab.getty.edu/page/ulan/500031485,Men; Portraits,FALSE,
